rotation_id,document_id,page_id,dataset,dataset_component,document_type,project_split,true_angle,true_zone,raw_cluster_id,predicted_zone,correct,nearest_distance,second_nearest_distance,confidence,centroid_distances,feature_configuration_hash,preprocessing_hash,model_version,image_path
rotation_6659b915c6feaaee,fatura_doc_9635f0159e17ba,fatura_page_76fa0241c964de,fatura,invoices_dataset_final,invoice,train,135.0,2,2,4,0,30.737688064575195,43.699058532714844,0.29660525657403475,"[49.0484504699707, 46.57223892211914, 30.737688064575195, 43.699058532714844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_76fa0241c964de_angle_135_zone_2.png
rotation_66b5322e8ededaef,fatura_doc_6d82f0263b281d,fatura_page_0008bee2e51aba,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,35.77198028564453,44.12973403930664,0.18939053079762058,"[50.553497314453125, 48.48088073730469, 35.77198028564453, 44.12973403930664]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_0008bee2e51aba_angle_165_zone_2.png
rotation_66c4348c27147eb0,sroie_doc_66a83c2b79725f,sroie_page_66ba7191c8037c,sroie,SROIE2019,receipt,train,225.0,3,0,1,0,28.083152770996094,44.35807418823242,0.3668987374919409,"[28.083152770996094, 47.88027572631836, 50.86283493041992, 44.35807418823242]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_66ba7191c8037c_angle_225_zone_3.png
rotation_66e862db2fdf559e,sroie_doc_ce323df9b93297,sroie_page_f0c64e9d02f34a,sroie,SROIE2019,receipt,train,285.0,4,1,2,0,51.48686599731445,62.95656967163086,0.18218438098104986,"[63.75676345825195, 51.48686599731445, 62.95656967163086, 63.0884895324707]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_f0c64e9d02f34a_angle_285_zone_4.png
rotation_66ecf4bba41fdb1f,coru_doc_d1307de4587d29,coru_page_9b5c5ad0cb0ec5,coru,Receipt Question Answering,receipt,train,225.0,3,0,1,0,41.04796600341797,53.46696090698242,0.23227418751497836,"[41.04796600341797, 58.39731216430664, 57.669429779052734, 53.46696090698242]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_9b5c5ad0cb0ec5_angle_225_zone_3.png
rotation_66ed6161af135f1c,funsd_doc_6cae75273ab203,funsd_page_e685e6485c0a4b,funsd,dataset,form,train,45.0,1,3,3,0,23.43596649169922,42.262935638427734,0.4454723473967583,"[42.262935638427734, 46.39659118652344, 44.8362922668457, 23.43596649169922]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_e685e6485c0a4b_angle_045_zone_1.png
rotation_66f8d75041db9311,funsd_doc_d08526f7881720,funsd_page_7f2369753d57ff,funsd,dataset,form,train,30.0,1,3,3,0,29.343420028686523,39.29146957397461,0.2531859880312889,"[39.29146957397461, 44.991363525390625, 47.651123046875, 29.343420028686523]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_7f2369753d57ff_angle_030_zone_1.png
rotation_66fafb6c2166b2aa,funsd_doc_45d482b9483255,funsd_page_e779853729f4cc,funsd,dataset,form,train,135.0,2,2,4,0,30.48308563232422,36.53691864013672,0.16569084731634193,"[43.48271179199219, 36.53691864013672, 30.48308563232422, 44.59770965576172]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_e779853729f4cc_angle_135_zone_2.png
rotation_6720be11407816c5,funsd_doc_179a42d0949779,funsd_page_64d5c803f598b7,funsd,dataset,form,train,75.0,1,3,3,0,27.770198822021484,40.6883659362793,0.31749043779463954,"[48.47397994995117, 49.74932861328125, 40.6883659362793, 27.770198822021484]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_64d5c803f598b7_angle_075_zone_1.png
rotation_6727c40eaa19329c,funsd_doc_b2a007c80dd120,funsd_page_5594835443345a,funsd,dataset,form,train,60.0,1,3,3,0,28.530345916748047,43.656761169433594,0.3464850540327382,"[43.656761169433594, 44.79706954956055, 45.48604965209961, 28.530345916748047]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_5594835443345a_angle_060_zone_1.png
rotation_672e4f5a94727220,funsd_doc_7f8d31fb3c9b90,funsd_page_512b1faef20fa1,funsd,dataset,form,train,75.0,1,3,3,0,32.85820388793945,41.91193389892578,0.21601794927478588,"[42.284175872802734, 47.81961441040039, 41.91193389892578, 32.85820388793945]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_512b1faef20fa1_angle_075_zone_1.png
rotation_6730353e0c5ebdfd,sroie_doc_b3be62ccaccca9,sroie_page_cee06f94e12dbb,sroie,SROIE2019,receipt,train,75.0,1,3,3,0,38.524505615234375,41.597415924072266,0.07387262503148925,"[52.63719940185547, 56.40721893310547, 41.597415924072266, 38.524505615234375]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_cee06f94e12dbb_angle_075_zone_1.png
rotation_673f463c330df506,coru_doc_a9ad434a4d6fea,coru_page_a1667e8973ecf2,coru,Receipt Question Answering,receipt,train,240.0,3,0,1,0,35.643550872802734,48.60872268676758,0.2667252109772937,"[35.643550872802734, 48.60872268676758, 55.223175048828125, 51.73111343383789]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_a1667e8973ecf2_angle_240_zone_3.png
rotation_674a8689b78d8feb,sroie_doc_f4e58d97c23268,sroie_page_33bd760737c28d,sroie,SROIE2019,receipt,train,345.0,4,1,2,0,37.298187255859375,42.44397735595703,0.12123722659029838,"[50.43778610229492, 37.298187255859375, 42.44397735595703, 50.93556213378906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_33bd760737c28d_angle_345_zone_4.png
rotation_677262218ee4cfb5,funsd_doc_3f4f45bc61ddba,funsd_page_8257349b22c31f,funsd,dataset,form,train,165.0,2,2,4,0,33.0836067199707,44.32683181762695,0.2536437781954289,"[51.0793571472168, 47.79536056518555, 33.0836067199707, 44.32683181762695]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_8257349b22c31f_angle_165_zone_2.png
rotation_67a94c65aa0f8816,sroie_doc_f4e58d97c23268,sroie_page_33bd760737c28d,sroie,SROIE2019,receipt,train,285.0,4,1,2,0,35.63077926635742,41.15476608276367,0.13422471665365124,"[49.42591857910156, 35.63077926635742, 41.15476608276367, 47.81087112426758]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_33bd760737c28d_angle_285_zone_4.png
rotation_67d6e32c67c07988,funsd_doc_de8c02b690813b,funsd_page_105ad2239f90ca,funsd,dataset,form,train,165.0,2,2,4,0,39.9595832824707,42.47727966308594,0.05927160120856774,"[46.34001541137695, 42.47727966308594, 39.9595832824707, 51.737762451171875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_105ad2239f90ca_angle_165_zone_2.png
rotation_67e27a8b6cda8080,fatura_doc_8e4c7f14cb8fdf,fatura_page_c5dcd304a007fb,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,33.657188415527344,41.74866485595703,0.19381401700742368,"[50.370182037353516, 47.48019027709961, 33.657188415527344, 41.74866485595703]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_c5dcd304a007fb_angle_165_zone_2.png
rotation_68043dea0b77f513,sroie_doc_670a25af60596a,sroie_page_0a1520b897c174,sroie,SROIE2019,receipt,train,345.0,4,1,2,0,39.81028747558594,49.843719482421875,0.20129781868253985,"[54.0554084777832, 39.81028747558594, 49.843719482421875, 55.51180648803711]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_0a1520b897c174_angle_345_zone_4.png
rotation_6826db53dd602075,fatura_doc_b3feaa8256892f,fatura_page_36c079b22662ee,fatura,invoices_dataset_final,invoice,train,120.0,2,2,4,0,27.30206871032715,42.84031677246094,0.3627015212016884,"[47.58701705932617, 42.84031677246094, 27.30206871032715, 43.06003952026367]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_36c079b22662ee_angle_120_zone_2.png
rotation_6842dd3bdc1c161e,coru_doc_7fa3c9105f2637,coru_page_b0c5912c0383ed,coru,Receipt Images & Key Information Detection,receipt,train,240.0,3,0,1,0,38.44626235961914,50.27255630493164,0.23524353672368087,"[38.44626235961914, 50.27255630493164, 54.5013313293457, 50.729312896728516]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_b0c5912c0383ed_angle_240_zone_3.png
rotation_684b7dcc0bcba033,fatura_doc_47157ffd817ec0,fatura_page_81cb31d01383ce,fatura,invoices_dataset_final,invoice,train,75.0,1,3,3,0,39.20350646972656,46.94211196899414,0.16485422522912954,"[52.911537170410156, 54.97328567504883, 46.94211196899414, 39.20350646972656]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_81cb31d01383ce_angle_075_zone_1.png
rotation_68a41772862bcc29,sroie_doc_3ed555f139d8d9,sroie_page_1974885d0e4deb,sroie,SROIE2019,receipt,train,15.0,1,3,3,0,37.68541717529297,41.8692626953125,0.09992641978116172,"[54.068016052246094, 56.96653747558594, 41.8692626953125, 37.68541717529297]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_1974885d0e4deb_angle_015_zone_1.png
rotation_68ae4fc8810c6ae6,coru_doc_afe92330f8b054,coru_page_456cd81056f142,coru,Receipt Question Answering,receipt,train,345.0,4,1,2,0,42.99797439575195,51.341644287109375,0.1625127127736404,"[51.341644287109375, 42.99797439575195, 57.77307891845703, 57.78471374511719]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_456cd81056f142_angle_345_zone_4.png
rotation_68be0ddb94d6de3f,sroie_doc_c98ff83dddc7aa,sroie_page_2e6119dcfc5f73,sroie,SROIE2019,receipt,train,240.0,3,0,1,0,31.34286117553711,44.38310623168945,0.2938110052072388,"[31.34286117553711, 50.417015075683594, 50.46358871459961, 44.38310623168945]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_2e6119dcfc5f73_angle_240_zone_3.png
rotation_68cc2176b736a043,sroie_doc_04fed122079111,sroie_page_a2e24de731979a,sroie,SROIE2019,receipt,train,120.0,2,2,4,0,28.657943725585938,35.51042938232422,0.1929710728913122,"[50.70713424682617, 35.51042938232422, 28.657943725585938, 43.41110610961914]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/sroie_page_a2e24de731979a_angle_120_zone_2.png
rotation_68cda08ed4b27c8c,coru_doc_52685e6066424b,coru_page_f32b815568925a,coru,Receipt Question Answering,receipt,train,300.0,4,1,2,0,30.30830192565918,49.190372467041016,0.38385703531790444,"[49.64402389526367, 30.30830192565918, 49.190372467041016, 50.3905029296875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_f32b815568925a_angle_300_zone_4.png
rotation_691d688cbf7a657a,fatura_doc_34871354ea6c89,fatura_page_e1f41800bcd03c,fatura,invoices_dataset_final,invoice,train,120.0,2,2,4,0,29.63423728942871,42.314109802246094,0.2996606231840027,"[49.01285171508789, 47.249908447265625, 29.63423728942871, 42.314109802246094]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_e1f41800bcd03c_angle_120_zone_2.png
rotation_69357b6e225a5b8a,funsd_doc_359218d25e1083,funsd_page_331b4e11dd477c,funsd,dataset,form,train,135.0,2,2,4,0,31.668113708496094,47.07766342163086,0.32732188883559826,"[50.59891891479492, 47.07766342163086, 31.668113708496094, 49.076499938964844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_331b4e11dd477c_angle_135_zone_2.png
rotation_693e510ab3cae48b,funsd_doc_2b5dbc079a60bd,funsd_page_1da483f49d089b,funsd,dataset,form,train,150.0,2,2,4,0,27.999900817871094,42.46194076538086,0.34058829358314774,"[48.71479415893555, 42.46194076538086, 27.999900817871094, 42.68362808227539]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_1da483f49d089b_angle_150_zone_2.png
rotation_6951707a6d34ed95,sroie_doc_687d19db4fb979,sroie_page_a8cc71c9517301,sroie,SROIE2019,receipt,train,330.0,4,1,2,0,29.215980529785156,42.82025146484375,0.3177064699451371,"[49.919189453125, 29.215980529785156, 42.82025146484375, 51.37422180175781]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_a8cc71c9517301_angle_330_zone_4.png
rotation_69789de7b019fbb1,funsd_doc_a0ddb17922c455,funsd_page_fc9ebd17d40d8d,funsd,dataset,form,train,45.0,1,3,3,0,23.411775588989258,42.613887786865234,0.45060690763339817,"[43.5399284362793, 48.70166015625, 42.613887786865234, 23.411775588989258]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_fc9ebd17d40d8d_angle_045_zone_1.png
rotation_69ad3f3ac571badc,fatura_doc_33dfffc7dbc84b,fatura_page_7d8623d7b280b4,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,37.04749298095703,44.50718688964844,0.1676065020057782,"[50.7650032043457, 51.890052795410156, 37.04749298095703, 44.50718688964844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_7d8623d7b280b4_angle_165_zone_2.png
rotation_69bd515f9d5e6209,funsd_doc_7f8d31fb3c9b90,funsd_page_512b1faef20fa1,funsd,dataset,form,train,60.0,1,3,3,0,26.24374771118164,39.073543548583984,0.328349944034377,"[39.073543548583984, 45.38349151611328, 39.674251556396484, 26.24374771118164]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_512b1faef20fa1_angle_060_zone_1.png
rotation_69c0d77f17692dd9,sroie_doc_687d19db4fb979,sroie_page_a8cc71c9517301,sroie,SROIE2019,receipt,train,255.0,3,0,1,0,38.57100296020508,48.25288009643555,0.2006486890913206,"[38.57100296020508, 52.71038055419922, 54.44504928588867, 48.25288009643555]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_a8cc71c9517301_angle_255_zone_3.png
rotation_69cfa6f70141674b,sroie_doc_7a5e8d2a7e7474,sroie_page_e9e721f839b271,sroie,SROIE2019,receipt,train,195.0,3,0,1,0,37.512821197509766,44.9655647277832,0.1657433543955594,"[37.512821197509766, 51.825286865234375, 50.4609260559082, 44.9655647277832]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_e9e721f839b271_angle_195_zone_3.png
rotation_69dc176f1ef4301e,funsd_doc_ad91a3f1249776,funsd_page_90c456ab16f084,funsd,dataset,form,train,285.0,4,1,2,0,44.703453063964844,49.54914474487305,0.09779566742995291,"[49.54914474487305, 44.703453063964844, 52.720420837402344, 60.065025329589844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/funsd_page_90c456ab16f084_angle_285_zone_4.png
rotation_69e6e41c01c24b99,fatura_doc_ff5dea36412076,fatura_page_b87d5513f3b886,fatura,invoices_dataset_final,invoice,train,45.0,1,3,3,0,32.950584411621094,46.19599533081055,0.2867220594412735,"[47.458919525146484, 50.922725677490234, 46.19599533081055, 32.950584411621094]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_b87d5513f3b886_angle_045_zone_1.png
rotation_69f67d799a056ecd,funsd_doc_fdc246c1428d5b,funsd_page_257837e319af79,funsd,dataset,form,train,75.0,1,3,3,0,34.29796600341797,46.652503967285156,0.264820468640456,"[48.138526916503906, 52.45230484008789, 46.652503967285156, 34.29796600341797]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_257837e319af79_angle_075_zone_1.png
rotation_6a27f01fc4421b1d,sroie_doc_d5233862a0c25f,sroie_page_9491f821938dd6,sroie,SROIE2019,receipt,train,165.0,2,2,4,0,30.11431312561035,38.5118293762207,0.21805030783075277,"[46.05851745605469, 41.29942321777344, 30.11431312561035, 38.5118293762207]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/sroie_page_9491f821938dd6_angle_165_zone_2.png
rotation_6a4ec058f0e58a2a,sroie_doc_b6ddf4fa5259e2,sroie_page_535678f07baf9a,sroie,SROIE2019,receipt,train,75.0,1,3,3,0,31.8933162689209,37.420291900634766,0.14769996039555514,"[40.85575866699219, 46.99055099487305, 37.420291900634766, 31.8933162689209]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_535678f07baf9a_angle_075_zone_1.png
rotation_6a609e529393f68a,funsd_doc_83031596dc50bc,funsd_page_7d4b304b9cbc4e,funsd,dataset,form,train,15.0,1,3,3,0,37.28105163574219,47.770591735839844,0.21958154000064203,"[49.667030334472656, 52.17714309692383, 47.770591735839844, 37.28105163574219]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_7d4b304b9cbc4e_angle_015_zone_1.png
rotation_6a74e97af46b33b5,coru_doc_2826b6b8673cbc,coru_page_45053a7181b5b9,coru,Receipt Question Answering,receipt,train,330.0,4,1,2,0,33.66761016845703,34.60752487182617,0.02715925819168654,"[49.16233825683594, 33.66761016845703, 34.60752487182617, 43.79430389404297]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_45053a7181b5b9_angle_330_zone_4.png
rotation_6a7f534324c4b9db,funsd_doc_f305b4eb748cc4,funsd_page_53ec844be5a2e1,funsd,dataset,form,train,60.0,1,3,3,0,25.132726669311523,44.1537971496582,0.4307912729651593,"[48.27012252807617, 50.169551849365234, 44.1537971496582, 25.132726669311523]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_53ec844be5a2e1_angle_060_zone_1.png
rotation_6a81ad6ecba4a37c,funsd_doc_fa5a3c86c106cc,funsd_page_b936c4e0bdf037,funsd,dataset,form,train,30.0,1,3,3,0,24.64725112915039,41.56055450439453,0.4069556717164532,"[42.428340911865234, 45.23247146606445, 41.56055450439453, 24.64725112915039]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/funsd_page_b936c4e0bdf037_angle_030_zone_1.png
rotation_6a962bf3c80f422d,fatura_doc_cd1e8e3b2bc03b,fatura_page_fbcf6be9757ea1,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,35.70831298828125,45.3668327331543,0.2128982598737724,"[51.147701263427734, 49.044368743896484, 35.70831298828125, 45.3668327331543]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_fbcf6be9757ea1_angle_165_zone_2.png
rotation_6a998eab4c7ea4b2,coru_doc_ce562fcc3963e9,coru_page_67cd4c74f92693,coru,Receipt Images & Key Information Detection,receipt,train,300.0,4,1,2,0,38.07158660888672,54.65471267700195,0.3034162152881139,"[55.59651184082031, 38.07158660888672, 55.37246322631836, 54.65471267700195]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_67cd4c74f92693_angle_300_zone_4.png
rotation_6aa02f95d013b4a3,fatura_doc_c0f23e561ddc06,fatura_page_fda5f998cc100d,fatura,invoices_dataset_final,invoice,train,75.0,1,3,3,0,33.93794631958008,43.275390625,0.215767995864738,"[48.056983947753906, 49.48999786376953, 43.275390625, 33.93794631958008]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_fda5f998cc100d_angle_075_zone_1.png
rotation_6ad497ce786f02e8,fatura_doc_80d9b0292be8d8,fatura_page_ff23079b9dc4e0,fatura,invoices_dataset_final,invoice,train,45.0,1,3,3,0,33.86909866333008,49.28049850463867,0.31272816446566487,"[49.43802261352539, 51.12321853637695, 49.28049850463867, 33.86909866333008]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/fatura_page_ff23079b9dc4e0_angle_045_zone_1.png
rotation_6ad71ff1fd64593b,coru_doc_ccb0cd9019a2b9,coru_page_98b86525d3c27c,coru,Receipt Question Answering,receipt,train,315.0,4,1,2,0,31.80743980407715,52.67634963989258,0.39617228563634366,"[52.91388702392578, 31.80743980407715, 53.837467193603516, 52.67634963989258]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_98b86525d3c27c_angle_315_zone_4.png
rotation_6ae5e99afd8fd2ab,fatura_doc_b9be78df0beae5,fatura_page_94a52e06190923,fatura,invoices_dataset_final,invoice,train,165.0,2,2,4,0,37.159706115722656,44.9898681640625,0.17404278714011673,"[50.33229446411133, 49.74208450317383, 37.159706115722656, 44.9898681640625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/fatura_page_94a52e06190923_angle_165_zone_2.png
rotation_6ae9c064335f1b35,sroie_doc_14296b16e99fbf,sroie_page_01c0a07f65e4f3,sroie,SROIE2019,receipt,train,60.0,1,3,3,0,34.39067077636719,41.524208068847656,0.17179225382583996,"[41.524208068847656, 52.21554183959961, 43.09907531738281, 34.39067077636719]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_1/sroie_page_01c0a07f65e4f3_angle_060_zone_1.png
rotation_6aeb495c1ab0c0de,funsd_doc_a0ddb17922c455,funsd_page_fc9ebd17d40d8d,funsd,dataset,form,train,165.0,2,2,4,0,33.20552444458008,45.80788803100586,0.2751133948348733,"[52.114044189453125, 46.948699951171875, 33.20552444458008, 45.80788803100586]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_fc9ebd17d40d8d_angle_165_zone_2.png
rotation_6af2891874eba369,coru_doc_2438855b186e51,coru_page_85236a13bef352,coru,Receipt Question Answering,receipt,train,300.0,4,1,2,0,36.19953536987305,52.76108932495117,0.31389711939184745,"[55.213417053222656, 36.19953536987305, 52.76108932495117, 55.43156433105469]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/coru_page_85236a13bef352_angle_300_zone_4.png
rotation_6af91b727f13fe04,funsd_doc_f8a5621a83863e,funsd_page_9cb53fd78a54d9,funsd,dataset,form,train,135.0,2,2,4,0,31.593425750732422,47.42325973510742,0.3337989432357848,"[50.01151657104492, 47.54460144042969, 31.593425750732422, 47.42325973510742]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_2/funsd_page_9cb53fd78a54d9_angle_135_zone_2.png
rotation_6b1f903c3ca0118c,sroie_doc_d7fe061fee02ef,sroie_page_c900f6ce7b5b50,sroie,SROIE2019,receipt,train,300.0,4,1,2,0,31.471548080444336,47.21268844604492,0.33340910851941213,"[51.404964447021484, 31.471548080444336, 47.21268844604492, 52.82911682128906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_c900f6ce7b5b50_angle_300_zone_4.png
rotation_6b39f931cd820951,coru_doc_2dc55f17043a9d,coru_page_335c9f48efa285,coru,Receipt Question Answering,receipt,train,255.0,3,0,1,0,47.637577056884766,57.248291015625,0.16787774426518942,"[47.637577056884766, 57.248291015625, 64.72862243652344, 63.10348129272461]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_335c9f48efa285_angle_255_zone_3.png
rotation_6b3ab450d56e2451,sroie_doc_b4e417c0256436,sroie_page_b621748537e1ab,sroie,SROIE2019,receipt,train,255.0,3,0,1,0,41.32829666137695,55.65755844116211,0.2574540130956913,"[41.32829666137695, 56.20290756225586, 59.1757698059082, 55.65755844116211]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_b621748537e1ab_angle_255_zone_3.png
rotation_6b55bf88b2f3de38,sroie_doc_adb3bc80291d22,sroie_page_96f1ec295e1958,sroie,SROIE2019,receipt,train,345.0,4,1,2,0,41.415653228759766,49.51115036010742,0.16350856468627792,"[54.068443298339844, 41.415653228759766, 49.51115036010742, 52.65449905395508]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_4/sroie_page_96f1ec295e1958_angle_345_zone_4.png
rotation_6b56ad497ae4e661,sroie_doc_2fe2d91f84e2bf,sroie_page_bf08e94db0e0e5,sroie,SROIE2019,receipt,train,225.0,3,0,1,0,33.82567596435547,49.790279388427734,0.3206369520349139,"[33.82567596435547, 53.81782150268555, 53.26878356933594, 49.790279388427734]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/sroie_page_bf08e94db0e0e5_angle_225_zone_3.png
rotation_6b78d6f28dbb6865,coru_doc_52685e6066424b,coru_page_f32b815568925a,coru,Receipt Question Answering,receipt,train,195.0,3,0,1,0,39.68513870239258,53.22430419921875,0.2543793798815862,"[39.68513870239258, 53.22430419921875, 54.06863784790039, 53.885337829589844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/train/zone_3/coru_page_f32b815568925a_angle_195_zone_3.png
