duplicate_group_id,dataset,file_path,sha256,size_bytes,duplicate_type,recommended_canonical_file,cross_dataset_duplicate,notes
e01029,coru,coru/OCR Dataset/train/dfa77c8d-da25-4684-90de-f9b92ed97b08_line_22.txt,47d068c07fbd928019b5ee1f15d2476f0f4f59f4b632b2c5299637e70923b379,22,exact,coru/OCR Dataset/test/e8bb6c42-8349-4154-95ec-17926e6356ba_line_22.txt,no,candidate for de-dup
e01029,coru,coru/OCR Dataset/train/e3806853-e85f-4a83-957c-e5a0322e432f_line_22.txt,47d068c07fbd928019b5ee1f15d2476f0f4f59f4b632b2c5299637e70923b379,22,exact,coru/OCR Dataset/test/e8bb6c42-8349-4154-95ec-17926e6356ba_line_22.txt,no,candidate for de-dup
e01029,coru,coru/OCR Dataset/train/f3b5e87a-a773-4ebe-aa06-1965d0892e9a_line_21.txt,47d068c07fbd928019b5ee1f15d2476f0f4f59f4b632b2c5299637e70923b379,22,exact,coru/OCR Dataset/test/e8bb6c42-8349-4154-95ec-17926e6356ba_line_22.txt,no,candidate for de-dup
e01029,coru,coru/OCR Dataset/val/ab02df09-00e5-4582-9df3-5b76d2a4afe4_line_22.txt,47d068c07fbd928019b5ee1f15d2476f0f4f59f4b632b2c5299637e70923b379,22,exact,coru/OCR Dataset/test/e8bb6c42-8349-4154-95ec-17926e6356ba_line_22.txt,no,candidate for de-dup
e01030,coru,coru/OCR Dataset/test/e9336a3c-8f3b-4a9e-b1a8-68da9c32cc88_line_28.txt,99d32f95c48581cd0976ae9a662e4bf599fd99841303bc8ef5044153425c1788,56,exact,coru/OCR Dataset/test/e9336a3c-8f3b-4a9e-b1a8-68da9c32cc88_line_28.txt,no,
e01030,coru,coru/OCR Dataset/train/ff2c7a85-15dc-48fe-b149-b811a405b92e_line_28.txt,99d32f95c48581cd0976ae9a662e4bf599fd99841303bc8ef5044153425c1788,56,exact,coru/OCR Dataset/test/e9336a3c-8f3b-4a9e-b1a8-68da9c32cc88_line_28.txt,no,candidate for de-dup
e01031,coru,coru/OCR Dataset/test/e98869ff-6b95-4d16-bc03-a92310faa585_line_13.txt,229623db0bd4b53be14abcedf9ee84693d91cd3e6e1df123c2ad481231c1dee8,39,exact,coru/OCR Dataset/test/e98869ff-6b95-4d16-bc03-a92310faa585_line_13.txt,no,
e01031,coru,coru/OCR Dataset/train/e42e2090-7c75-4be6-9f06-12e83a66ff52_line_200.txt,229623db0bd4b53be14abcedf9ee84693d91cd3e6e1df123c2ad481231c1dee8,39,exact,coru/OCR Dataset/test/e98869ff-6b95-4d16-bc03-a92310faa585_line_13.txt,no,candidate for de-dup
e01032,coru,coru/OCR Dataset/test/e9a78307-8e57-458e-9297-ffe8d3ce468d_line_1.txt,d4e717639121e73a055998a4fdc7cd5ffaab872b62039ffa9495421710ed2bb8,28,exact,coru/OCR Dataset/test/e9a78307-8e57-458e-9297-ffe8d3ce468d_line_1.txt,no,
e01032,coru,coru/OCR Dataset/train/34bba2f3-69f9-4140-8f5a-0c66baaf0ad8_line_4.txt,d4e717639121e73a055998a4fdc7cd5ffaab872b62039ffa9495421710ed2bb8,28,exact,coru/OCR Dataset/test/e9a78307-8e57-458e-9297-ffe8d3ce468d_line_1.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,
e01033,coru,coru/OCR Dataset/train/b38af011-019f-402d-9659-b73a721f05d6_line_20.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/train/d041bfed-5fe8-403d-a6da-e32331ce4e13_line_30.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/train/d8761c04-07dd-4ac6-921c-5a26a71cee3a_line_17.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/train/fc01aa57-43d7-4eb2-b1a1-8c8b2714097c_line_25.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/train/fd44af0c-2636-4eef-9763-6c2821f519f1_line_18.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01033,coru,coru/OCR Dataset/val/07b76138-f475-4013-9f73-affb5b51d41f_line_17.txt,350d9bd7a7d027cf780fbc37b87fb24e3dff3a41bb9f4aa9cc28d1ad35bea9d4,38,exact,coru/OCR Dataset/test/e9ea9728-4842-414c-8dda-e06ddff20cae_line_23.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,
e01034,coru,coru/OCR Dataset/train/05ca9ad8-7e36-4aab-ae84-f654083a0557_line_6.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/train/1d31c2b0-fb54-4d79-aafc-4dd8642b14f9_line_13.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/train/1fddd13f-c9ad-4913-9712-ca91f331f20e_line_13.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/train/29959205-d73a-453f-83cf-0f3fb62245f5_line_6.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/train/4bdfb814-47ce-4818-8966-c6b82c3e7f65_line_9.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/val/47ed86a9-16e2-4887-b1ac-ac86b5a9bfd4_line_9.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01034,coru,coru/OCR Dataset/val/f3364353-205f-4a18-ba31-1fdd043db366_line_13.txt,8a6dc1e7dd0e7289cba8d78c3dde81a732067dc30890779002cb1144b59124d5,25,exact,coru/OCR Dataset/test/ea4a822c-da99-4b33-bd26-64c7dd788e62_line_6.txt,no,candidate for de-dup
e01035,coru,coru/OCR Dataset/test/eab375d3-ccf7-4396-a06b-72b5e55d6c62_line_40.txt,cbc753f6de84a0f3cf9fd8f4f3d3d703dcd0e08a6467b569c662ae980fe1d1ef,23,exact,coru/OCR Dataset/test/eab375d3-ccf7-4396-a06b-72b5e55d6c62_line_40.txt,no,
e01035,coru,coru/OCR Dataset/train/fa61d05f-4652-4d62-9d08-c9dc5ec6b650_line_4.txt,cbc753f6de84a0f3cf9fd8f4f3d3d703dcd0e08a6467b569c662ae980fe1d1ef,23,exact,coru/OCR Dataset/test/eab375d3-ccf7-4396-a06b-72b5e55d6c62_line_40.txt,no,candidate for de-dup
e01035,coru,coru/OCR Dataset/train/fc80311e-d6af-4a5d-a6ad-be114aa10dce_line_4.txt,cbc753f6de84a0f3cf9fd8f4f3d3d703dcd0e08a6467b569c662ae980fe1d1ef,23,exact,coru/OCR Dataset/test/eab375d3-ccf7-4396-a06b-72b5e55d6c62_line_40.txt,no,candidate for de-dup
e01036,coru,coru/OCR Dataset/test/eb602a7b-6282-4016-997e-97505edc7bb3_line_5.txt,5f931cb7070220eb40853fe5969d2659a4453a5fdcf8dafb327006b08c562a1b,8,exact,coru/OCR Dataset/test/eb602a7b-6282-4016-997e-97505edc7bb3_line_5.txt,no,
e01036,coru,coru/OCR Dataset/train/5f7458d3-668b-4124-ba5e-91fd0801a86a_line_24.txt,5f931cb7070220eb40853fe5969d2659a4453a5fdcf8dafb327006b08c562a1b,8,exact,coru/OCR Dataset/test/eb602a7b-6282-4016-997e-97505edc7bb3_line_5.txt,no,candidate for de-dup
e01036,coru,coru/OCR Dataset/train/9d3d57d0-6089-4b3e-ad6d-8ce9faf54009_line_150.txt,5f931cb7070220eb40853fe5969d2659a4453a5fdcf8dafb327006b08c562a1b,8,exact,coru/OCR Dataset/test/eb602a7b-6282-4016-997e-97505edc7bb3_line_5.txt,no,candidate for de-dup
e01037,coru,coru/OCR Dataset/test/eb7a5e00-0c50-4b42-9477-7d10c82aadd4_line_10.txt,5df1f86db5439a0afe85aa8e047b7a4d0cc4133703238269528c8f52f5e1ea3c,32,exact,coru/OCR Dataset/test/eb7a5e00-0c50-4b42-9477-7d10c82aadd4_line_10.txt,no,
e01037,coru,coru/OCR Dataset/train/2c6c0ba0-03b2-4158-9808-e412deb123c0_line_6.txt,5df1f86db5439a0afe85aa8e047b7a4d0cc4133703238269528c8f52f5e1ea3c,32,exact,coru/OCR Dataset/test/eb7a5e00-0c50-4b42-9477-7d10c82aadd4_line_10.txt,no,candidate for de-dup
e01038,coru,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,a785e2be52ea7916adfa93a9cb76103609480b35f36af84fd179de934f3a6a8e,47,exact,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,no,
e01038,coru,coru/OCR Dataset/train/0b6db1c6-5cbb-4720-b25a-8fb6a6685727.txt,a785e2be52ea7916adfa93a9cb76103609480b35f36af84fd179de934f3a6a8e,47,exact,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,no,candidate for de-dup
e01038,coru,coru/OCR Dataset/train/52c399b2-90f6-42e8-8871-2da92fb0d955.txt,a785e2be52ea7916adfa93a9cb76103609480b35f36af84fd179de934f3a6a8e,47,exact,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,no,candidate for de-dup
e01038,coru,coru/OCR Dataset/train/f0e5db7a-91d1-48c1-82b9-c0d7b19b2b11.txt,a785e2be52ea7916adfa93a9cb76103609480b35f36af84fd179de934f3a6a8e,47,exact,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,no,candidate for de-dup
e01038,coru,coru/OCR Dataset/val/4de6793b-a22f-492d-b4a6-e66b859b9b09.txt,a785e2be52ea7916adfa93a9cb76103609480b35f36af84fd179de934f3a6a8e,47,exact,coru/OCR Dataset/test/ebc4d98a-82c7-46fb-a4d6-1df1a30d2d8e.txt,no,candidate for de-dup
e01039,coru,coru/OCR Dataset/test/ebf194d9-29ed-499b-ae9f-60d2d27760bd_line_31.txt,7c7b53d987ba392b6dd4f0967ee795eb4e5050caedd4aeeb3d6ead776745a7e3,19,exact,coru/OCR Dataset/test/ebf194d9-29ed-499b-ae9f-60d2d27760bd_line_31.txt,no,
e01039,coru,coru/OCR Dataset/train/b12cd31c-991c-4d9a-844c-36470258960c_line_35.txt,7c7b53d987ba392b6dd4f0967ee795eb4e5050caedd4aeeb3d6ead776745a7e3,19,exact,coru/OCR Dataset/test/ebf194d9-29ed-499b-ae9f-60d2d27760bd_line_31.txt,no,candidate for de-dup
e01039,coru,coru/OCR Dataset/train/ebf194d9-29ed-499b-ae9f-60d2d27760bd_line_33.txt,7c7b53d987ba392b6dd4f0967ee795eb4e5050caedd4aeeb3d6ead776745a7e3,19,exact,coru/OCR Dataset/test/ebf194d9-29ed-499b-ae9f-60d2d27760bd_line_31.txt,no,candidate for de-dup
e01040,coru,coru/OCR Dataset/test/ece27922-abf4-4f71-8755-713e936048ba_line_16.txt,5003719e3dfacf94d9d968aa31f7891188db8db49252c09574c4e8fb521251f6,21,exact,coru/OCR Dataset/test/ece27922-abf4-4f71-8755-713e936048ba_line_16.txt,no,
e01040,coru,coru/OCR Dataset/val/57bb9a2c-6106-4178-955a-a2ebbbe7dbd3_line_11.txt,5003719e3dfacf94d9d968aa31f7891188db8db49252c09574c4e8fb521251f6,21,exact,coru/OCR Dataset/test/ece27922-abf4-4f71-8755-713e936048ba_line_16.txt,no,candidate for de-dup
e01041,coru,coru/OCR Dataset/test/ed706c1a-de53-491a-ad74-ac469f62e182_line_9.jpg,d4454da97bd4f32492ce1557005ee13d5349cbd1d8c47d2b8a0dce668d7ecf70,2159,exact,coru/OCR Dataset/test/ed706c1a-de53-491a-ad74-ac469f62e182_line_9.jpg,no,
e01041,coru,coru/OCR Dataset/train/5ee8bcfd-c982-4b88-87f5-f83c0d007afb_line_9.jpg,d4454da97bd4f32492ce1557005ee13d5349cbd1d8c47d2b8a0dce668d7ecf70,2159,exact,coru/OCR Dataset/test/ed706c1a-de53-491a-ad74-ac469f62e182_line_9.jpg,no,candidate for de-dup
e01041,coru,coru/OCR Dataset/train/76f007d0-d763-4a72-8dc1-b36a6033004c_line_9.jpg,d4454da97bd4f32492ce1557005ee13d5349cbd1d8c47d2b8a0dce668d7ecf70,2159,exact,coru/OCR Dataset/test/ed706c1a-de53-491a-ad74-ac469f62e182_line_9.jpg,no,candidate for de-dup
e01042,coru,coru/OCR Dataset/test/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_17.txt,135402fe30674275d2ec7c8f442ddecd53db9ba48ffa9ac1dc9bd672a4bada2b,44,exact,coru/OCR Dataset/test/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_17.txt,no,
e01042,coru,coru/OCR Dataset/val/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_14.txt,135402fe30674275d2ec7c8f442ddecd53db9ba48ffa9ac1dc9bd672a4bada2b,44,exact,coru/OCR Dataset/test/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_17.txt,no,candidate for de-dup
e01043,coru,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.jpg,07913ff66a830ed838d17bcadbe8efda0fec9d33ce111bdf74555285de730597,8691,exact,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.jpg,no,
e01043,coru,coru/OCR Dataset/val/d87540c8-0e8d-49a3-86c0-f63a87d25aac_line_18.jpg,07913ff66a830ed838d17bcadbe8efda0fec9d33ce111bdf74555285de730597,8691,exact,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.jpg,no,candidate for de-dup
e01044,coru,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.txt,7e7323cb7778abcbcf4f2eb3128159ad0e180298f0cc64165a4afd94fd3f6425,61,exact,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.txt,no,
e01044,coru,coru/OCR Dataset/val/d87540c8-0e8d-49a3-86c0-f63a87d25aac_line_18.txt,7e7323cb7778abcbcf4f2eb3128159ad0e180298f0cc64165a4afd94fd3f6425,61,exact,coru/OCR Dataset/test/ef366117-99b7-40bd-9a87-23789315d660_line_18.txt,no,candidate for de-dup
e01045,coru,coru/OCR Dataset/test/ef61a394-6761-46d1-a830-3248ddb22f14_line_3.txt,bb1c8eafa66092509859ff8b7aac132b1d3997fa36a1ad10d6af52fa82b6df1b,29,exact,coru/OCR Dataset/test/ef61a394-6761-46d1-a830-3248ddb22f14_line_3.txt,no,
e01045,coru,coru/OCR Dataset/train/1ec7a5af-417d-463d-b6f1-675fdea97ade_line_2.txt,bb1c8eafa66092509859ff8b7aac132b1d3997fa36a1ad10d6af52fa82b6df1b,29,exact,coru/OCR Dataset/test/ef61a394-6761-46d1-a830-3248ddb22f14_line_3.txt,no,candidate for de-dup
e01045,coru,coru/OCR Dataset/train/4cadd413-9f7b-4781-96f2-1fd99d814797_line_1.txt,bb1c8eafa66092509859ff8b7aac132b1d3997fa36a1ad10d6af52fa82b6df1b,29,exact,coru/OCR Dataset/test/ef61a394-6761-46d1-a830-3248ddb22f14_line_3.txt,no,candidate for de-dup
e01045,coru,coru/OCR Dataset/train/f359bd12-ace3-4a94-b3c5-c4c26a85421b_line_10.txt,bb1c8eafa66092509859ff8b7aac132b1d3997fa36a1ad10d6af52fa82b6df1b,29,exact,coru/OCR Dataset/test/ef61a394-6761-46d1-a830-3248ddb22f14_line_3.txt,no,candidate for de-dup
e01046,coru,coru/OCR Dataset/test/ef98453a-8df1-4eb3-ab6c-22074da80180_line_43.txt,f6cb916729035b1a38ac863b434a3df08fb9b562d7e3da866e49f4238c2bb4ed,29,exact,coru/OCR Dataset/test/ef98453a-8df1-4eb3-ab6c-22074da80180_line_43.txt,no,
e01046,coru,coru/OCR Dataset/train/0cfc59b6-30e8-48d5-89ad-b9141a768930_line_43.txt,f6cb916729035b1a38ac863b434a3df08fb9b562d7e3da866e49f4238c2bb4ed,29,exact,coru/OCR Dataset/test/ef98453a-8df1-4eb3-ab6c-22074da80180_line_43.txt,no,candidate for de-dup
e01047,coru,coru/OCR Dataset/test/f1ab06b0-8006-492b-9b01-9490b94a8990_line_0.txt,2b2ebbc77151dae5937a05c91e56e5e2167a3260923fc4cceeef78afc0ed1b31,10,exact,coru/OCR Dataset/test/f1ab06b0-8006-492b-9b01-9490b94a8990_line_0.txt,no,
e01047,coru,coru/OCR Dataset/val/f1ab06b0-8006-492b-9b01-9490b94a8990_line_4.txt,2b2ebbc77151dae5937a05c91e56e5e2167a3260923fc4cceeef78afc0ed1b31,10,exact,coru/OCR Dataset/test/f1ab06b0-8006-492b-9b01-9490b94a8990_line_0.txt,no,candidate for de-dup
e01048,coru,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_19.txt,2308f4e21cb0531f80ef1e6aba504d41702749f4eb484f5976c9868a57d9d5df,6,exact,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_19.txt,no,
e01048,coru,coru/OCR Dataset/train/0b0c634b-4d35-469e-9bb8-9cce03931185_line_9.txt,2308f4e21cb0531f80ef1e6aba504d41702749f4eb484f5976c9868a57d9d5df,6,exact,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_19.txt,no,candidate for de-dup
e01049,coru,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_4.txt,1862d425de6b1c1c9bb8b227a1898e875280b9f71fdeab16d6f7ddb8d6a5585e,15,exact,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_4.txt,no,
e01049,coru,coru/OCR Dataset/val/2a062ec5-cf41-40bf-825d-27daddf6bc58_line_4.txt,1862d425de6b1c1c9bb8b227a1898e875280b9f71fdeab16d6f7ddb8d6a5585e,15,exact,coru/OCR Dataset/test/f2e58a3c-a27b-4dff-b472-df6f7ea22d58_line_4.txt,no,candidate for de-dup
e01050,coru,coru/OCR Dataset/test/f308e07b-8d85-4927-9ae5-d4e72c709d13_line_0.txt,ebb14a17d8561b71575e23eeddebc4904230b260befb688a2b7e21dbf28a2ae5,34,exact,coru/OCR Dataset/test/f308e07b-8d85-4927-9ae5-d4e72c709d13_line_0.txt,no,
e01050,coru,coru/OCR Dataset/train/c0a2bbdf-1f62-43c2-ae6f-4641a75ac977_line_0.txt,ebb14a17d8561b71575e23eeddebc4904230b260befb688a2b7e21dbf28a2ae5,34,exact,coru/OCR Dataset/test/f308e07b-8d85-4927-9ae5-d4e72c709d13_line_0.txt,no,candidate for de-dup
e01050,coru,coru/OCR Dataset/val/2ed128d6-9728-4fba-9aef-6d1e61abc6d9_merchant.txt,ebb14a17d8561b71575e23eeddebc4904230b260befb688a2b7e21dbf28a2ae5,34,exact,coru/OCR Dataset/test/f308e07b-8d85-4927-9ae5-d4e72c709d13_line_0.txt,no,candidate for de-dup
e01051,coru,coru/OCR Dataset/test/f3090b30-d566-41ec-8293-2511603865e8_line_2.txt,f6fd4bb0c636900026022ce5f94808cb32282d154d4dde77abcd535bea4e56f7,12,exact,coru/OCR Dataset/test/f3090b30-d566-41ec-8293-2511603865e8_line_2.txt,no,
e01051,coru,coru/OCR Dataset/train/ea2a4187-692a-4927-804b-5883019adf3b_line_2.txt,f6fd4bb0c636900026022ce5f94808cb32282d154d4dde77abcd535bea4e56f7,12,exact,coru/OCR Dataset/test/f3090b30-d566-41ec-8293-2511603865e8_line_2.txt,no,candidate for de-dup
e01051,coru,coru/OCR Dataset/train/ffaf0a01-8fcc-4fb7-b250-b0c94487f5bb_line_2.txt,f6fd4bb0c636900026022ce5f94808cb32282d154d4dde77abcd535bea4e56f7,12,exact,coru/OCR Dataset/test/f3090b30-d566-41ec-8293-2511603865e8_line_2.txt,no,candidate for de-dup
e01052,coru,coru/OCR Dataset/test/f359bd12-ace3-4a94-b3c5-c4c26a85421b_line_450.txt,a5fab31654c824e7680f0a8f32234f56eadea7eee199b3b8279e092ca2e0b8f7,51,exact,coru/OCR Dataset/test/f359bd12-ace3-4a94-b3c5-c4c26a85421b_line_450.txt,no,
e01052,coru,coru/OCR Dataset/train/0f766fed-948c-4448-8f37-25678d110b26_line_34.txt,a5fab31654c824e7680f0a8f32234f56eadea7eee199b3b8279e092ca2e0b8f7,51,exact,coru/OCR Dataset/test/f359bd12-ace3-4a94-b3c5-c4c26a85421b_line_450.txt,no,candidate for de-dup
e01053,coru,coru/OCR Dataset/test/f4638920-c270-4b58-96d9-6369ba5de42d_line_0.txt,91f272d1bb0fa75e1f6f9fb53e46f7d00776f8fc239633e7a09c2c5845dd67f1,9,exact,coru/OCR Dataset/test/f4638920-c270-4b58-96d9-6369ba5de42d_line_0.txt,no,
e01053,coru,coru/OCR Dataset/train/9223fde4-dfa8-44c8-8030-a0143dfe1fbd_line_0.txt,91f272d1bb0fa75e1f6f9fb53e46f7d00776f8fc239633e7a09c2c5845dd67f1,9,exact,coru/OCR Dataset/test/f4638920-c270-4b58-96d9-6369ba5de42d_line_0.txt,no,candidate for de-dup
e01053,coru,coru/OCR Dataset/train/bcfff5d5-4cf8-433e-ab25-b4f91994a39f_line_1.txt,91f272d1bb0fa75e1f6f9fb53e46f7d00776f8fc239633e7a09c2c5845dd67f1,9,exact,coru/OCR Dataset/test/f4638920-c270-4b58-96d9-6369ba5de42d_line_0.txt,no,candidate for de-dup
e01053,coru,coru/OCR Dataset/val/9edbe865-9399-4999-b2c5-b21779e4785b_merchant.txt,91f272d1bb0fa75e1f6f9fb53e46f7d00776f8fc239633e7a09c2c5845dd67f1,9,exact,coru/OCR Dataset/test/f4638920-c270-4b58-96d9-6369ba5de42d_line_0.txt,no,candidate for de-dup
e01054,coru,coru/OCR Dataset/test/f4a1d92c-eab6-4c1a-b6a4-9821f93a43d7_line_5.txt,17d598cbe1c498b78e1fa5e6daad1b5b7700d92be8e12c356ac285228498c531,17,exact,coru/OCR Dataset/test/f4a1d92c-eab6-4c1a-b6a4-9821f93a43d7_line_5.txt,no,
e01054,coru,coru/OCR Dataset/train/0bd8c28a-a0a3-4709-99e2-6edcd43b9210_line_50.txt,17d598cbe1c498b78e1fa5e6daad1b5b7700d92be8e12c356ac285228498c531,17,exact,coru/OCR Dataset/test/f4a1d92c-eab6-4c1a-b6a4-9821f93a43d7_line_5.txt,no,candidate for de-dup
e01055,coru,coru/OCR Dataset/test/f4d658fc-79a4-4deb-9467-8b358d3cd837_line_39.txt,e01dc37b275583988642d1ccb7292dea8d792f376ce7256d456c678bac574bff,45,exact,coru/OCR Dataset/test/f4d658fc-79a4-4deb-9467-8b358d3cd837_line_39.txt,no,
e01055,coru,coru/OCR Dataset/train/9429d8d8-a4b8-40dd-ba35-0d92fee799c0_line_26.txt,e01dc37b275583988642d1ccb7292dea8d792f376ce7256d456c678bac574bff,45,exact,coru/OCR Dataset/test/f4d658fc-79a4-4deb-9467-8b358d3cd837_line_39.txt,no,candidate for de-dup
e01055,coru,coru/OCR Dataset/val/b6c81d57-6376-4260-8a58-f50b142da09b_line_33.txt,e01dc37b275583988642d1ccb7292dea8d792f376ce7256d456c678bac574bff,45,exact,coru/OCR Dataset/test/f4d658fc-79a4-4deb-9467-8b358d3cd837_line_39.txt,no,candidate for de-dup
e01056,coru,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,d2c6e0de402f17ddf42b9b148edf27d927e658787bc50e2d992d9fb9d2d2c9df,21,exact,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,no,
e01056,coru,coru/OCR Dataset/train/75ad4c24-7a9d-409b-8f35-8966192eb83c_line_12.txt,d2c6e0de402f17ddf42b9b148edf27d927e658787bc50e2d992d9fb9d2d2c9df,21,exact,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,no,candidate for de-dup
e01056,coru,coru/OCR Dataset/val/97a4c1b1-f157-4dca-bb10-7dc8261cff98_line_39.txt,d2c6e0de402f17ddf42b9b148edf27d927e658787bc50e2d992d9fb9d2d2c9df,21,exact,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,no,candidate for de-dup
e01056,coru,coru/OCR Dataset/val/bff9d0cc-d73a-4365-9071-05ee26661997_line_18.txt,d2c6e0de402f17ddf42b9b148edf27d927e658787bc50e2d992d9fb9d2d2c9df,21,exact,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,no,candidate for de-dup
e01056,coru,coru/OCR Dataset/val/c55954bc-83c7-4021-9285-f2ebc2b94b03_line_13.txt,d2c6e0de402f17ddf42b9b148edf27d927e658787bc50e2d992d9fb9d2d2c9df,21,exact,coru/OCR Dataset/test/f4f7e01e-ea9c-46a1-8d14-1d211d4a1f3b_line_13.txt,no,candidate for de-dup
e01057,coru,coru/OCR Dataset/test/f55ec3ed-342c-4917-8e39-6b95e6760ba6_line_9.jpg,807682c850fb8ee42502661324ca81652ad3e4d9f92485084a1fbcba6e61ef32,11089,exact,coru/OCR Dataset/test/f55ec3ed-342c-4917-8e39-6b95e6760ba6_line_9.jpg,no,
