example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
fatura_page_ce621df7976cba__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_cc829d968da07b,fatura_page_ce621df7976cba,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance191.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ce621df7976cba.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_ce621df7976cba.json,,66,66,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_9f22890c1dcdc3__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_8ce5e202622cbf,fatura_page_9f22890c1dcdc3,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance196.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_9f22890c1dcdc3.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_9f22890c1dcdc3.json,,51,51,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_96ad24371ad371__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_6abe4fb3613176,fatura_page_96ad24371ad371,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance80.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_96ad24371ad371.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_96ad24371ad371.json,,52,52,6,0,9,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_00e698e17eab41__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_0f8bc40c3932e7,fatura_page_00e698e17eab41,fatura,invoice,tr,train,split_c48e1671731d5f5b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template37_Instance163.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_00e698e17eab41.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_00e698e17eab41.json,,51,51,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_7d86375ea87234__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_93ddaedd40a418,funsd_page_7d86375ea87234,funsd,form,en,train,split_19e4e3cdabf91cf3,ground_truth,data/raw/public/funsd/dataset/training_data/images/0060173256.png,data/processed/normalized_ie_annotations/funsd/funsd_page_7d86375ea87234.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_7d86375ea87234.json,,62,62,35,13,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_8759ecb2d832b1__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_ec19dff85f25f3,sroie_page_8759ecb2d832b1,sroie,receipt,en,dev_select,split_7a34d209c4ee0933,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51006414512.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_8759ecb2d832b1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_8759ecb2d832b1.json,,26,26,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_38a23a3d908e99__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_8d2c9069edd653,sroie_page_38a23a3d908e99,sroie,receipt,en,test_in_domain,split_34f46e322be58341,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006329395.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_38a23a3d908e99.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_38a23a3d908e99.json,,31,31,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_03e40d78de7e54__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_fab442caae26e8,sroie_page_03e40d78de7e54,sroie,receipt,en,train,split_70dd6149e441f816,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006008086.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_03e40d78de7e54.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_03e40d78de7e54.json,,49,49,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_e73d88ea52e3c8__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_9bc29134798339,fatura_page_e73d88ea52e3c8,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance194.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e73d88ea52e3c8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_e73d88ea52e3c8.json,,68,68,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_488c3ee40de739__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_3e5299dce31383,fatura_page_488c3ee40de739,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance78.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_488c3ee40de739.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_488c3ee40de739.json,,74,74,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_ff520b066b801d__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_34718835fe8a00,fatura_page_ff520b066b801d,fatura,invoice,tr,test_in_domain,split_4576e54bee308481,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template23_Instance106.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ff520b066b801d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_ff520b066b801d.json,,58,58,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_152c75f9fbe9ef__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_dad99793ae7e07,fatura_page_152c75f9fbe9ef,fatura,invoice,tr,train,split_bfbdc85d4cc01400,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance9.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_152c75f9fbe9ef.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_152c75f9fbe9ef.json,,58,58,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_6770c8fc4160be__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_e7d7b6e1980e24,funsd_page_6770c8fc4160be,funsd,form,en,train,split_7c895a508899a65f,ground_truth,data/raw/public/funsd/dataset/training_data/images/0060136394.png,data/processed/normalized_ie_annotations/funsd/funsd_page_6770c8fc4160be.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_6770c8fc4160be.json,,85,85,25,8,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_df1c82e857a1c1__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_6b8b27cd8bdd52,sroie_page_df1c82e857a1c1,sroie,receipt,en,dev_select,split_372617724e545f7d,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005745183.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_df1c82e857a1c1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_df1c82e857a1c1.json,,40,40,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_70611574931968__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_1204a998f57a8b,sroie_page_70611574931968,sroie,receipt,en,test_in_domain,split_5c390c344350fdb3,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51008030560.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_70611574931968.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_70611574931968.json,,57,57,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_8fbd9028a5f9e3__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_07cb4792f34ad3,sroie_page_8fbd9028a5f9e3,sroie,receipt,en,train,split_17c382c88e7c5c80,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006557178.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_8fbd9028a5f9e3.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_8fbd9028a5f9e3.json,,72,72,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_665fec15d56117__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_c3d9cc13851cab,fatura_page_665fec15d56117,fatura,invoice,tr,dev_calibration,split_5210d221eeabab1c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template12_Instance183.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_665fec15d56117.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_665fec15d56117.json,,109,109,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_ec52a8f4b87845__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_d34e13e197a92b,fatura_page_ec52a8f4b87845,fatura,invoice,tr,dev_select,split_c372ccc2dc1037ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance104.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ec52a8f4b87845.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_ec52a8f4b87845.json,,50,50,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_6946f535093c1f__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_18d619d4ee79da,fatura_page_6946f535093c1f,fatura,invoice,tr,test_in_domain,split_454f27f91831fd55,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template31_Instance121.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6946f535093c1f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_6946f535093c1f.json,,49,49,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_5ff7770857f27c__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_c7091aecca8d3f,fatura_page_5ff7770857f27c,fatura,invoice,tr,train,split_bfbdc85d4cc01400,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance122.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_5ff7770857f27c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_5ff7770857f27c.json,,61,61,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_fbf9804df9550a__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_e0c041bb7dc06c,funsd_page_fbf9804df9550a,funsd,form,en,train,split_6bf97f392bb764ac,ground_truth,data/raw/public/funsd/dataset/training_data/images/00836816.png,data/processed/normalized_ie_annotations/funsd/funsd_page_fbf9804df9550a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_fbf9804df9550a.json,,175,175,29,12,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_f71deb5c15610e__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_a2a8802dc36d0a,sroie_page_f71deb5c15610e,sroie,receipt,en,dev_select,split_59c0a7e97ac65f68,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005742068.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_f71deb5c15610e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_f71deb5c15610e.json,,26,26,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_603ce446d917e0__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_a01a0dc5e65db2,sroie_page_603ce446d917e0,sroie,receipt,en,test_in_domain,split_ddc614f179050861,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51008114284.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_603ce446d917e0.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_603ce446d917e0.json,,34,34,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_9532f04886539e__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_d0d2b9c617ff38,sroie_page_9532f04886539e,sroie,receipt,en,train,split_119cb946704483b0,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005745249.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_9532f04886539e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_9532f04886539e.json,,44,44,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_3c77f104099b42__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_66f2e2a70e52b4,fatura_page_3c77f104099b42,fatura,invoice,tr,dev_calibration,split_5210d221eeabab1c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template12_Instance87.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_3c77f104099b42.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_3c77f104099b42.json,,115,115,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_673254e1dddd2d__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_14ac561189478c,fatura_page_673254e1dddd2d,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance35.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_673254e1dddd2d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_673254e1dddd2d.json,,103,103,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_33ff3ced9bf4e6__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_8a6832df36f10c,fatura_page_33ff3ced9bf4e6,fatura,invoice,tr,test_in_domain,split_f216ee0c9cc42f2e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template4_Instance29.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_33ff3ced9bf4e6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_33ff3ced9bf4e6.json,,64,64,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_1a006c422a5e15__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_65121193c4c832,fatura_page_1a006c422a5e15,fatura,invoice,tr,train,split_20dd4c71bc06ccbb,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template3_Instance141.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_1a006c422a5e15.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_1a006c422a5e15.json,,67,67,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_420057c342bd75__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_0b55fe75eec14f,funsd_page_420057c342bd75,funsd,form,en,train,split_095bc66af995193e,ground_truth,data/raw/public/funsd/dataset/testing_data/images/87528321.png,data/processed/normalized_ie_annotations/funsd/funsd_page_420057c342bd75.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_420057c342bd75.json,,198,198,84,17,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_3e2d1a31cf5cd7__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_a9e03c210e9b63,sroie_page_3e2d1a31cf5cd7,sroie,receipt,en,dev_select,split_2750bb23527ab029,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006401978.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_3e2d1a31cf5cd7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_3e2d1a31cf5cd7.json,,32,32,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_5937018ff2eb0c__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_edfab1c379dd20,sroie_page_5937018ff2eb0c,sroie,receipt,en,test_in_domain,split_e3978701dc35c716,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51006334766.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_5937018ff2eb0c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_5937018ff2eb0c.json,,56,56,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_682382c8cec242__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_f7834de8e98aab,sroie_page_682382c8cec242,sroie,receipt,en,train,split_f4f2685e905b19d9,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006466055.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_682382c8cec242.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_682382c8cec242.json,,51,51,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_858effd20d195f__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_d8a0da400dadab,fatura_page_858effd20d195f,fatura,invoice,tr,dev_calibration,split_5210d221eeabab1c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template12_Instance15.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_858effd20d195f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_858effd20d195f.json,,112,112,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_0b767c9824e947__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e6a34a6abddb2b,fatura_page_0b767c9824e947,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance158.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_0b767c9824e947.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_0b767c9824e947.json,,90,90,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_6a0f3f27e419da__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_2dc190e713bc4a,fatura_page_6a0f3f27e419da,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance148.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6a0f3f27e419da.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_6a0f3f27e419da.json,,116,116,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_5af2ec35b1ce78__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_77ca5f5b71600e,fatura_page_5af2ec35b1ce78,fatura,invoice,tr,train,split_c48e1671731d5f5b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template37_Instance74.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_5af2ec35b1ce78.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_5af2ec35b1ce78.json,,51,51,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_9a5f87323fd10d__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_65b19d1dc1fdfd,funsd_page_9a5f87323fd10d,funsd,form,en,train,split_9feee708eb191ec5,ground_truth,data/raw/public/funsd/dataset/training_data/images/91372360.png,data/processed/normalized_ie_annotations/funsd/funsd_page_9a5f87323fd10d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_9a5f87323fd10d.json,,136,136,33,18,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_14181e5a9f13ae__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_c0c13f997a3907,sroie_page_14181e5a9f13ae,sroie,receipt,en,dev_select,split_839940a77dc882e3,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006555784.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_14181e5a9f13ae.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_14181e5a9f13ae.json,,72,72,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_2f431b7575ff48__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_6aaecdd81c7cc6,sroie_page_2f431b7575ff48,sroie,receipt,en,test_in_domain,split_e9bae830b420d63b,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006619563.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_2f431b7575ff48.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_2f431b7575ff48.json,,27,27,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_3e8c0799529172__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_29740149619f64,sroie_page_3e8c0799529172,sroie,receipt,en,train,split_3755415ddfcf356e,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006913074.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_3e8c0799529172.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_3e8c0799529172.json,,75,75,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_d63d09f0b728b8__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_72b310d55bdbe0,fatura_page_d63d09f0b728b8,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance169.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d63d09f0b728b8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_d63d09f0b728b8.json,,70,70,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_66407c4f9df8bb__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_6d9ef89592f96a,fatura_page_66407c4f9df8bb,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance154.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_66407c4f9df8bb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_66407c4f9df8bb.json,,78,78,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_ed483fe71abed6__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_3507683cae6aeb,fatura_page_ed483fe71abed6,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance121.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ed483fe71abed6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_ed483fe71abed6.json,,134,134,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_c5dcd304a007fb__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_8e4c7f14cb8fdf,fatura_page_c5dcd304a007fb,fatura,invoice,tr,train,split_07382f45d885746a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template27_Instance121.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c5dcd304a007fb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_c5dcd304a007fb.json,,51,51,6,0,3,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_4f4710a04ccd16__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_6cd3e3eadff7c9,funsd_page_4f4710a04ccd16,funsd,form,en,train,split_983f21b42782c25c,ground_truth,data/raw/public/funsd/dataset/training_data/images/0060255888.png,data/processed/normalized_ie_annotations/funsd/funsd_page_4f4710a04ccd16.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_4f4710a04ccd16.json,,134,134,33,18,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_e63b6d588295aa__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_1f7ea4c625f64a,sroie_page_e63b6d588295aa,sroie,receipt,en,dev_select,split_848fb667078f2fe0,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006441474.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_e63b6d588295aa.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_e63b6d588295aa.json,,56,56,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
